Driver,Team,LapNumber,Position,Compound,TyreLife,Stint,TrackStatus,LapTimeSeconds,PitLap,PitNextLap,LapsRemaining,RaceProgress,AvgPaceLast3,AvgPaceLast5,AvgPaceLast10,DegradationRate,CurrentStintLength,PitStopsCompleted,Season,Race
SAI,Williams,47.0,15.0,MEDIUM,13.0,3.0,1,80.378,0,0,19.0,0.7121212121212122,80.54633333333332,80.7882,80.7639,-0.41020000000000323,12.0,2,2025,Spanish Grand Prix
SAI,Williams,48.0,15.0,MEDIUM,14.0,3.0,1,80.5,0,0,18.0,0.7272727272727273,80.48866666666667,80.59200000000001,80.7178,-0.09200000000001296,13.0,2,2025,Spanish Grand Prix
SAI,Williams,49.0,15.0,MEDIUM,15.0,3.0,1,81.614,0,0,17.0,0.7424242424242424,80.83066666666666,80.75059999999999,80.768,0.8634000000000128,14.0,2,2025,Spanish Grand Prix
SAI,Williams,50.0,14.0,MEDIUM,16.0,3.0,1,80.402,0,0,16.0,0.7575757575757576,80.83866666666667,80.6964,80.7525,-0.294399999999996,15.0,2,2025,Spanish Grand Prix
SAI,Williams,51.0,14.0,MEDIUM,17.0,3.0,1,80.494,0,0,15.0,0.7727272727272727,80.83666666666666,80.67760000000001,80.7534,-0.18360000000001264,16.0,2,2025,Spanish Grand Prix
SAI,Williams,52.0,14.0,MEDIUM,18.0,3.0,1,80.603,0,0,14.0,0.7878787878787878,80.49966666666667,80.72259999999999,80.7554,-0.11959999999999127,17.0,2,2025,Spanish Grand Prix
SAI,Williams,53.0,14.0,MEDIUM,19.0,3.0,1,80.417,0,1,13.0,0.803030303030303,80.50466666666667,80.70599999999999,80.649,-0.28899999999998727,18.0,2,2025,Spanish Grand Prix
SAI,Williams,61.0,16.0,SOFT,6.0,4.0,1,81.632,1,0,5.0,0.9242424242424242,80.884,80.7096,80.7301,0.9224000000000103,1.0,3,2025,Spanish Grand Prix
SAI,Williams,62.0,16.0,SOFT,7.0,4.0,1,80.53,0,0,4.0,0.9393939393939394,80.85966666666667,80.7352,80.7158,-0.20520000000000493,2.0,3,2025,Spanish Grand Prix
SAI,Williams,63.0,16.0,SOFT,8.0,4.0,1,80.214,0,0,3.0,0.9545454545454546,80.792,80.6792,80.6784,-0.46519999999999584,3.0,3,2025,Spanish Grand Prix
SAI,Williams,64.0,16.0,SOFT,9.0,4.0,1,80.65,0,0,2.0,0.9696969696969697,80.46466666666667,80.68860000000001,80.7056,-0.03860000000000241,4.0,3,2025,Spanish Grand Prix
SAI,Williams,65.0,15.0,SOFT,10.0,4.0,1,79.317,0,0,1.0,0.9848484848484849,80.06033333333333,80.46860000000001,80.5873,-1.1516000000000162,5.0,3,2025,Spanish Grand Prix
SAI,Williams,66.0,15.0,SOFT,11.0,4.0,1,79.899,0,0,0.0,1.0,79.95533333333333,80.122,80.4158,-0.22299999999999898,6.0,3,2025,Spanish Grand Prix
TSU,Red Bull Racing,2.0,19.0,MEDIUM,2.0,1.0,1,83.482,0,0,64.0,0.030303030303030304,83.482,83.482,83.482,0.0,1.0,0,2025,Spanish Grand Prix
TSU,Red Bull Racing,3.0,19.0,MEDIUM,3.0,1.0,1,83.005,0,0,63.0,0.045454545454545456,83.2435,83.2435,83.2435,-0.23850000000000193,2.0,0,2025,Spanish Grand Prix
TSU,Red Bull Racing,4.0,19.0,MEDIUM,4.0,1.0,1,82.585,0,0,62.0,0.06060606060606061,83.024,83.024,83.024,-0.43900000000000716,3.0,0,2025,Spanish Grand Prix
TSU,Red Bull Racing,5.0,19.0,MEDIUM,5.0,1.0,1,82.249,0,0,61.0,0.07575757575757576,82.613,82.83024999999999,82.83024999999999,-0.5812499999999972,4.0,0,2025,Spanish Grand Prix
TSU,Red Bull Racing,6.0,19.0,MEDIUM,6.0,1.0,1,82.86,0,0,60.0,0.09090909090909091,82.56466666666667,82.83619999999999,82.83619999999999,0.02380000000000848,5.0,0,2025,Spanish Grand Prix
TSU,Red Bull Racing,7.0,18.0,MEDIUM,7.0,1.0,1,82.95,0,1,59.0,0.10606060606060606,82.68633333333332,82.72979999999998,82.85516666666666,0.2202000000000197,6.0,0,2025,Spanish Grand Prix
TSU,Red Bull Racing,10.0,17.0,SOFT,2.0,2.0,1,79.888,1,0,56.0,0.15151515151515152,81.89933333333335,82.10640000000001,82.43128571428572,-2.2184000000000026,1.0,1,2025,Spanish Grand Prix
TSU,Red Bull Racing,11.0,17.0,SOFT,3.0,2.0,1,80.645,0,0,55.0,0.16666666666666666,81.161,81.7184,82.208,-1.0734000000000066,2.0,1,2025,Spanish Grand Prix
TSU,Red Bull Racing,12.0,17.0,SOFT,4.0,2.0,1,81.574,0,0,54.0,0.18181818181818182,80.70233333333334,81.58340000000001,82.13755555555555,-0.00940000000001362,3.0,1,2025,Spanish Grand Prix
TSU,Red Bull Racing,13.0,17.0,SOFT,5.0,2.0,1,81.933,0,0,53.0,0.19696969696969696,81.384,81.398,82.11710000000001,0.5350000000000108,4.0,1,2025,Spanish Grand Prix
TSU,Red Bull Racing,14.0,17.0,SOFT,6.0,2.0,1,81.887,0,0,52.0,0.21212121212121213,81.798,81.1854,81.9576,0.7015999999999991,5.0,1,2025,Spanish Grand Prix
TSU,Red Bull Racing,15.0,16.0,SOFT,7.0,2.0,1,81.715,0,0,51.0,0.22727272727272727,81.845,81.55080000000001,81.82860000000001,0.1641999999999939,6.0,1,2025,Spanish Grand Prix
TSU,Red Bull Racing,16.0,15.0,SOFT,8.0,2.0,1,81.566,0,0,50.0,0.24242424242424243,81.72266666666667,81.735,81.72670000000001,-0.16899999999999693,7.0,1,2025,Spanish Grand Prix
TSU,Red Bull Racing,17.0,15.0,SOFT,9.0,2.0,1,81.943,0,0,49.0,0.25757575757575757,81.74133333333333,81.80879999999999,81.6961,0.13420000000000698,8.0,1,2025,Spanish Grand Prix
TSU,Red Bull Racing,18.0,15.0,SOFT,10.0,2.0,1,81.991,0,0,48.0,0.2727272727272727,81.83333333333333,81.82039999999999,81.60920000000002,0.1706000000000074,9.0,1,2025,Spanish Grand Prix
TSU,Red Bull Racing,19.0,14.0,SOFT,11.0,2.0,1,82.216,0,0,47.0,0.2878787878787879,82.05,81.8862,81.53580000000001,0.32979999999999166,10.0,1,2025,Spanish Grand Prix
TSU,Red Bull Racing,20.0,13.0,SOFT,12.0,2.0,1,82.926,0,0,46.0,0.30303030303030304,82.37766666666667,82.12840000000001,81.83959999999999,0.7975999999999885,11.0,1,2025,Spanish Grand Prix
TSU,Red Bull Racing,21.0,12.0,SOFT,13.0,2.0,1,82.496,0,0,45.0,0.3181818181818182,82.54599999999999,82.3144,82.0247,0.18159999999998888,12.0,1,2025,Spanish Grand Prix
TSU,Red Bull Racing,22.0,12.0,SOFT,14.0,2.0,1,82.253,0,0,44.0,0.3333333333333333,82.55833333333332,82.3764,82.0926,-0.12340000000000373,13.0,1,2025,Spanish Grand Prix
TSU,Red Bull Racing,23.0,12.0,SOFT,15.0,2.0,1,82.452,0,1,43.0,0.3484848484848485,82.40033333333334,82.4686,82.1445,-0.01659999999999684,14.0,1,2025,Spanish Grand Prix
TSU,Red Bull Racing,26.0,19.0,SOFT,2.0,3.0,1,80.192,1,0,40.0,0.3939393939393939,81.63233333333334,82.0638,81.975,-1.8718000000000075,1.0,2,2025,Spanish Grand Prix
TSU,Red Bull Racing,27.0,18.0,SOFT,3.0,3.0,1,80.381,0,0,39.0,0.4090909090909091,81.00833333333333,81.5548,81.8416,-1.1738,2.0,2,2025,Spanish Grand Prix
TSU,Red Bull Racing,28.0,18.0,SOFT,4.0,3.0,1,81.126,0,0,38.0,0.42424242424242425,80.56633333333333,81.2808,81.79759999999999,-0.1547999999999945,3.0,2,2025,Spanish Grand Prix
TSU,Red Bull Racing,29.0,17.0,SOFT,5.0,3.0,1,80.38,0,0,37.0,0.4393939393939394,80.629,80.9062,81.64129999999999,-0.5262000000000029,4.0,2,2025,Spanish Grand Prix
TSU,Red Bull Racing,30.0,17.0,SOFT,6.0,3.0,1,80.229,0,0,36.0,0.45454545454545453,80.57833333333333,80.4616,81.46509999999999,-0.23260000000000502,5.0,2,2025,Spanish Grand Prix
TSU,Red Bull Racing,31.0,17.0,SOFT,7.0,3.0,1,80.678,0,0,35.0,0.4696969696969697,80.42899999999999,80.55879999999999,81.31129999999999,0.11920000000000641,6.0,2,2025,Spanish Grand Prix
TSU,Red Bull Racing,32.0,16.0,SOFT,8.0,3.0,1,80.806,0,0,34.0,0.48484848484848486,80.57099999999998,80.6438,81.0993,0.16219999999999857,7.0,2,2025,Spanish Grand Prix
TSU,Red Bull Racing,33.0,16.0,SOFT,9.0,3.0,1,80.949,0,0,33.0,0.5,80.81099999999999,80.60839999999999,80.94460000000001,0.3406000000000091,8.0,2,2025,Spanish Grand Prix
TSU,Red Bull Racing,34.0,15.0,SOFT,10.0,3.0,1,81.874,0,0,32.0,0.5151515151515151,81.20966666666666,80.90719999999999,80.9067,0.9668000000000063,9.0,2,2025,Spanish Grand Prix
TSU,Red Bull Racing,35.0,15.0,SOFT,11.0,3.0,1,81.452,0,0,31.0,0.5303030303030303,81.425,81.15180000000001,80.8067,0.3001999999999896,10.0,2,2025,Spanish Grand Prix
TSU,Red Bull Racing,36.0,14.0,SOFT,12.0,3.0,1,81.348,0,0,30.0,0.5454545454545454,81.55799999999999,81.2858,80.92229999999999,0.06220000000000425,11.0,2,2025,Spanish Grand Prix
TSU,Red Bull Racing,37.0,14.0,SOFT,13.0,3.0,1,81.355,0,0,29.0,0.5606060606060606,81.385,81.3956,81.0197,-0.04059999999999775,12.0,2,2025,Spanish Grand Prix
TSU,Red Bull Racing,38.0,13.0,SOFT,14.0,3.0,1,80.98,0,0,28.0,0.5757575757575758,81.22766666666666,81.40180000000001,81.0051,-0.4218000000000046,13.0,2,2025,Spanish Grand Prix
TSU,Red Bull Racing,39.0,13.0,SOFT,15.0,3.0,1,81.082,0,0,27.0,0.5909090909090909,81.139,81.2434,81.0753,-0.16140000000000043,14.0,2,2025,Spanish Grand Prix
TSU,Red Bull Racing,40.0,13.0,SOFT,16.0,3.0,1,80.982,0,0,26.0,0.6060606060606061,81.01466666666666,81.14939999999999,81.1506,-0.16739999999998645,15.0,2,2025,Spanish Grand Prix
TSU,Red Bull Racing,41.0,13.0,SOFT,17.0,3.0,1,82.859,0,0,25.0,0.6212121212121212,81.64099999999999,81.45160000000001,81.3687,1.4073999999999813,16.0,2,2025,Spanish Grand Prix
TSU,Red Bull Racing,42.0,13.0,SOFT,18.0,3.0,1,82.85,0,0,24.0,0.6363636363636364,82.23033333333333,81.75059999999999,81.5731,1.0994000000000028,17.0,2,2025,Spanish Grand Prix
TSU,Red Bull Racing,43.0,12.0,SOFT,19.0,3.0,1,81.433,0,1,23.0,0.6515151515151515,82.38066666666667,81.84119999999999,81.6215,-0.40819999999997947,18.0,2,2025,Spanish Grand Prix
TSU,Red Bull Racing,46.0,17.0,SOFT,2.0,4.0,1,77.998,1,0,20.0,0.696969696969697,80.76033333333334,81.22439999999999,81.23389999999999,-3.226399999999984,1.0,3,2025,Spanish Grand Prix
TSU,Red Bull Racing,47.0,16.0,SOFT,3.0,4.0,1,80.209,0,0,19.0,0.7121212121212122,79.88000000000001,81.06980000000001,81.1096,-0.8608000000000118,2.0,3,2025,Spanish Grand Prix
TSU,Red Bull Racing,48.0,16.0,SOFT,4.0,4.0,1,79.498,0,0,18.0,0.7272727272727273,79.235,80.3976,80.9246,-0.8995999999999924,3.0,3,2025,Spanish Grand Prix
TSU,Red Bull Racing,49.0,16.0,SOFT,5.0,4.0,1,79.133,0,0,17.0,0.7424242424242424,79.61333333333333,79.6542,80.7024,-0.5212000000000074,4.0,3,2025,Spanish Grand Prix
TSU,Red Bull Racing,50.0,15.0,SOFT,6.0,4.0,1,79.3,0,0,16.0,0.7575757575757576,79.31033333333333,79.22760000000001,80.53439999999999,0.07239999999998759,5.0,3,2025,Spanish Grand Prix
TSU,Red Bull Racing,51.0,15.0,SOFT,7.0,4.0,1,79.954,0,0,15.0,0.7727272727272727,79.46233333333333,79.6188,80.4216,0.3352000000000004,6.0,3,2025,Spanish Grand Prix
TSU,Red Bull Racing,52.0,15.0,SOFT,8.0,4.0,1,80.098,0,0,14.0,0.7878787878787878,79.78399999999999,79.5966,80.3332,0.5014000000000038,7.0,3,2025,Spanish Grand Prix
TSU,Red Bull Racing,53.0,15.0,SOFT,9.0,4.0,1,79.718,0,1,13.0,0.803030303030303,79.92333333333333,79.64059999999999,80.01910000000001,0.07740000000001146,8.0,3,2025,Spanish Grand Prix
TSU,Red Bull Racing,61.0,15.0,SOFT,10.0,5.0,1,81.36,1,0,5.0,0.9242424242424242,80.392,80.086,79.87010000000001,1.274000000000001,1.0,4,2025,Spanish Grand Prix
TSU,Red Bull Racing,62.0,15.0,SOFT,11.0,5.0,1,80.396,0,0,4.0,0.9393939393939394,80.49133333333333,80.30519999999999,79.7664,0.09080000000001576,2.0,4,2025,Spanish Grand Prix
TSU,Red Bull Racing,63.0,15.0,SOFT,12.0,5.0,1,80.25,0,0,3.0,0.9545454545454546,80.66866666666667,80.3644,79.9916,-0.11440000000000339,3.0,4,2025,Spanish Grand Prix
TSU,Red Bull Racing,64.0,14.0,SOFT,13.0,5.0,1,79.526,0,0,2.0,0.9696969696969697,80.05733333333335,80.25,79.9233,-0.7240000000000038,4.0,4,2025,Spanish Grand Prix
TSU,Red Bull Racing,65.0,14.0,SOFT,14.0,5.0,1,80.191,0,0,1.0,0.9848484848484849,79.98899999999999,80.3446,79.99260000000001,-0.1535999999999973,5.0,4,2025,Spanish Grand Prix
TSU,Red Bull Racing,66.0,14.0,SOFT,15.0,5.0,1,80.11,0,0,0.0,1.0,79.94233333333334,80.09459999999999,80.0903,0.015400000000013847,6.0,4,2025,Spanish Grand Prix
VER,Red Bull Racing,2.0,2.0,SOFT,5.0,1.0,1,80.083,0,0,64.0,0.030303030303030304,80.083,80.083,80.083,0.0,1.0,0,2025,Spanish Grand Prix
VER,Red Bull Racing,3.0,2.0,SOFT,6.0,1.0,1,80.537,0,0,63.0,0.045454545454545456,80.31,80.31,80.31,0.22700000000000387,2.0,0,2025,Spanish Grand Prix
VER,Red Bull Racing,4.0,2.0,SOFT,7.0,1.0,1,81.032,0,0,62.0,0.06060606060606061,80.55066666666666,80.55066666666666,80.55066666666666,0.48133333333333894,3.0,0,2025,Spanish Grand Prix
VER,Red Bull Racing,5.0,2.0,SOFT,8.0,1.0,1,80.964,0,0,61.0,0.07575757575757576,80.84433333333334,80.654,80.654,0.3100000000000023,4.0,0,2025,Spanish Grand Prix
VER,Red Bull Racing,6.0,2.0,SOFT,9.0,1.0,1,80.822,0,0,60.0,0.09090909090909091,80.93933333333332,80.6876,80.6876,0.1343999999999994,5.0,0,2025,Spanish Grand Prix
VER,Red Bull Racing,7.0,2.0,SOFT,10.0,1.0,1,80.76,0,0,59.0,0.10606060606060606,80.84866666666667,80.82300000000001,80.69966666666666,-0.06300000000000239,6.0,0,2025,Spanish Grand Prix
VER,Red Bull Racing,8.0,2.0,SOFT,11.0,1.0,1,81.019,0,0,58.0,0.12121212121212122,80.867,80.9194,80.74528571428571,0.09960000000000946,7.0,0,2025,Spanish Grand Prix
VER,Red Bull Racing,9.0,2.0,SOFT,12.0,1.0,1,81.168,0,0,57.0,0.13636363636363635,80.98233333333333,80.94660000000002,80.798125,0.2213999999999885,8.0,0,2025,Spanish Grand Prix
VER,Red Bull Racing,10.0,2.0,SOFT,13.0,1.0,1,81.163,0,0,56.0,0.15151515151515152,81.11666666666667,80.9864,80.83866666666667,0.17659999999999343,9.0,0,2025,Spanish Grand Prix
VER,Red Bull Racing,11.0,2.0,SOFT,14.0,1.0,1,81.143,0,0,55.0,0.16666666666666666,81.158,81.0506,80.8691,0.09239999999999782,10.0,0,2025,Spanish Grand Prix
VER,Red Bull Racing,12.0,2.0,SOFT,15.0,1.0,1,81.623,0,1,54.0,0.18181818181818182,81.30966666666667,81.2232,81.0231,0.39979999999999905,11.0,0,2025,Spanish Grand Prix
VER,Red Bull Racing,15.0,7.0,SOFT,2.0,2.0,1,79.63,1,0,51.0,0.22727272727272727,80.79866666666668,80.94539999999999,80.9324,-1.3153999999999968,1.0,1,2025,Spanish Grand Prix
VER,Red Bull Racing,16.0,7.0,SOFT,3.0,2.0,1,79.45,0,0,50.0,0.24242424242424243,80.23433333333332,80.6018,80.7742,-1.1517999999999944,2.0,1,2025,Spanish Grand Prix
VER,Red Bull Racing,17.0,5.0,SOFT,4.0,2.0,1,80.011,0,0,49.0,0.25757575757575757,79.697,80.37140000000001,80.6789,-0.3604000000000127,3.0,1,2025,Spanish Grand Prix
VER,Red Bull Racing,18.0,4.0,SOFT,5.0,2.0,1,79.786,0,0,48.0,0.2727272727272727,79.74900000000001,80.1,80.5753,-0.31399999999999295,4.0,1,2025,Spanish Grand Prix
VER,Red Bull Racing,19.0,3.0,SOFT,6.0,2.0,1,80.259,0,0,47.0,0.2878787878787879,80.01866666666668,79.82719999999999,80.52520000000001,0.43180000000000973,5.0,1,2025,Spanish Grand Prix
VER,Red Bull Racing,20.0,3.0,SOFT,7.0,2.0,1,79.84,0,0,46.0,0.30303030303030304,79.96166666666667,79.8692,80.4073,-0.029200000000003,6.0,1,2025,Spanish Grand Prix
VER,Red Bull Racing,21.0,3.0,SOFT,8.0,2.0,1,79.911,0,0,45.0,0.3181818181818182,80.00333333333333,79.9614,80.2816,-0.050399999999996226,7.0,1,2025,Spanish Grand Prix
VER,Red Bull Racing,22.0,2.0,SOFT,9.0,2.0,1,79.64,0,0,44.0,0.3333333333333333,79.79700000000001,79.88719999999999,80.1293,-0.24719999999999231,8.0,1,2025,Spanish Grand Prix
VER,Red Bull Racing,23.0,1.0,SOFT,10.0,2.0,1,80.183,0,0,43.0,0.3484848484848485,79.91133333333333,79.9666,80.0333,0.21640000000000725,9.0,1,2025,Spanish Grand Prix
VER,Red Bull Racing,24.0,1.0,SOFT,11.0,2.0,1,79.958,0,0,42.0,0.36363636363636365,79.927,79.90639999999999,79.86680000000001,0.05160000000000764,10.0,1,2025,Spanish Grand Prix
VER,Red Bull Racing,25.0,1.0,SOFT,12.0,2.0,1,80.124,0,0,41.0,0.3787878787878788,80.08833333333334,79.9632,79.91619999999999,0.16079999999999472,11.0,1,2025,Spanish Grand Prix
VER,Red Bull Racing,26.0,1.0,SOFT,13.0,2.0,1,80.382,0,0,40.0,0.3939393939393939,80.15466666666667,80.0574,80.0094,0.3246000000000038,12.0,1,2025,Spanish Grand Prix
VER,Red Bull Racing,27.0,1.0,SOFT,14.0,2.0,1,80.672,0,0,39.0,0.4090909090909091,80.39266666666667,80.2638,80.0755,0.4081999999999937,13.0,1,2025,Spanish Grand Prix
VER,Red Bull Racing,28.0,1.0,SOFT,15.0,2.0,1,80.58,0,1,38.0,0.42424242424242425,80.54466666666667,80.3432,80.1549,0.23680000000000234,14.0,1,2025,Spanish Grand Prix
VER,Red Bull Racing,31.0,4.0,MEDIUM,2.0,3.0,1,78.216,1,0,35.0,0.4696969696969697,79.82266666666666,79.9948,79.9506,-1.778800000000004,1.0,2,2025,Spanish Grand Prix
VER,Red Bull Racing,32.0,4.0,MEDIUM,3.0,3.0,1,78.455,0,0,34.0,0.48484848484848486,79.08366666666666,79.661,79.8121,-1.206000000000003,2.0,2,2025,Spanish Grand Prix
VER,Red Bull Racing,33.0,4.0,MEDIUM,4.0,3.0,1,78.727,0,0,33.0,0.5,78.46600000000001,79.33000000000001,79.6937,-0.6030000000000086,3.0,2,2025,Spanish Grand Prix
VER,Red Bull Racing,34.0,4.0,MEDIUM,5.0,3.0,1,78.924,0,0,32.0,0.5151515151515151,78.702,78.9804,79.6221,-0.05639999999999645,4.0,2,2025,Spanish Grand Prix
VER,Red Bull Racing,35.0,4.0,MEDIUM,6.0,3.0,1,79.141,0,0,31.0,0.5303030303030303,78.93066666666668,78.6926,79.51790000000001,0.44840000000000657,5.0,2,2025,Spanish Grand Prix
VER,Red Bull Racing,36.0,3.0,MEDIUM,7.0,3.0,1,79.218,0,0,30.0,0.5454545454545454,79.09433333333334,78.893,79.4439,0.32500000000000284,6.0,2,2025,Spanish Grand Prix
VER,Red Bull Racing,37.0,3.0,MEDIUM,8.0,3.0,1,79.108,0,0,29.0,0.5606060606060606,79.15566666666668,79.02360000000002,79.3423,0.08439999999998804,7.0,2,2025,Spanish Grand Prix
VER,Red Bull Racing,38.0,3.0,MEDIUM,9.0,3.0,1,79.443,0,0,28.0,0.5757575757575758,79.25633333333333,79.1668,79.24839999999999,0.2762000000000029,8.0,2,2025,Spanish Grand Prix
VER,Red Bull Racing,39.0,3.0,MEDIUM,10.0,3.0,1,79.65,0,0,27.0,0.5909090909090909,79.40033333333334,79.31200000000001,79.1462,0.33799999999999386,9.0,2,2025,Spanish Grand Prix
VER,Red Bull Racing,40.0,3.0,MEDIUM,11.0,3.0,1,79.726,0,0,26.0,0.6060606060606061,79.60633333333334,79.429,79.0608,0.29699999999999704,10.0,2,2025,Spanish Grand Prix
VER,Red Bull Racing,41.0,3.0,MEDIUM,12.0,3.0,1,79.922,0,0,25.0,0.6212121212121212,79.766,79.5698,79.23140000000001,0.3521999999999963,11.0,2,2025,Spanish Grand Prix
VER,Red Bull Racing,42.0,3.0,MEDIUM,13.0,3.0,1,79.963,0,0,24.0,0.6363636363636364,79.87033333333333,79.7408,79.3822,0.22220000000000084,12.0,2,2025,Spanish Grand Prix
VER,Red Bull Racing,43.0,3.0,MEDIUM,14.0,3.0,1,80.134,0,0,23.0,0.6515151515151515,80.00633333333333,79.87899999999999,79.5229,0.25500000000000966,13.0,2,2025,Spanish Grand Prix
VER,Red Bull Racing,44.0,3.0,MEDIUM,15.0,3.0,1,79.84,0,0,22.0,0.6666666666666666,79.979,79.917,79.61449999999999,-0.07699999999999818,14.0,2,2025,Spanish Grand Prix
VER,Red Bull Racing,45.0,3.0,MEDIUM,16.0,3.0,1,80.301,0,0,21.0,0.6818181818181818,80.09166666666667,80.03200000000001,79.73049999999999,0.26899999999999125,15.0,2,2025,Spanish Grand Prix
VER,Red Bull Racing,46.0,3.0,MEDIUM,17.0,3.0,1,80.367,0,1,20.0,0.696969696969697,80.16933333333334,80.12100000000001,79.8454,0.2459999999999951,16.0,2,2025,Spanish Grand Prix
VER,Red Bull Racing,49.0,3.0,SOFT,5.0,4.0,1,77.141,1,0,17.0,0.7424242424242424,79.26966666666667,79.5566,79.6487,-2.4155999999999977,1.0,3,2025,Spanish Grand Prix
VER,Red Bull Racing,50.0,3.0,SOFT,6.0,4.0,1,77.997,0,0,16.0,0.7575757575757576,78.50166666666667,79.1292,79.50410000000001,-1.1321999999999974,2.0,3,2025,Spanish Grand Prix
VER,Red Bull Racing,51.0,3.0,SOFT,7.0,4.0,1,78.734,0,0,15.0,0.7727272727272727,77.95733333333332,78.90799999999999,79.4125,-0.17399999999999238,3.0,3,2025,Spanish Grand Prix
VER,Red Bull Racing,52.0,3.0,SOFT,8.0,4.0,1,78.682,0,0,14.0,0.7878787878787878,78.471,78.5842,79.3081,0.09780000000000655,4.0,3,2025,Spanish Grand Prix
VER,Red Bull Racing,53.0,3.0,SOFT,9.0,4.0,1,78.941,0,0,13.0,0.803030303030303,78.78566666666666,78.299,79.21000000000001,0.6419999999999959,5.0,3,2025,Spanish Grand Prix
VER,Red Bull Racing,54.0,3.0,SOFT,10.0,4.0,1,78.584,0,1,12.0,0.8181818181818182,78.73566666666666,78.58760000000001,79.0721,-0.0036000000000058208,6.0,3,2025,Spanish Grand Prix
VER,Red Bull Racing,62.0,4.0,HARD,7.0,5.0,1,77.019,1,0,4.0,0.9393939393939394,78.18133333333333,78.39200000000001,78.7606,-1.3730000000000047,1.0,4,2025,Spanish Grand Prix
VER,Red Bull Racing,63.0,4.0,HARD,8.0,5.0,1,77.608,0,0,3.0,0.9545454545454546,77.73700000000001,78.1668,78.5374,-0.5587999999999909,2.0,4,2025,Spanish Grand Prix
VER,Red Bull Racing,64.0,5.0,HARD,9.0,5.0,1,80.06,0,0,2.0,0.9696969696969697,78.229,78.4424,78.5133,1.617599999999996,3.0,4,2025,Spanish Grand Prix
VER,Red Bull Racing,65.0,5.0,HARD,10.0,5.0,1,78.122,0,0,1.0,0.9848484848484849,78.59666666666668,78.27860000000001,78.28880000000001,-0.15660000000001162,4.0,4,2025,Spanish Grand Prix
VER,Red Bull Racing,66.0,5.0,HARD,11.0,5.0,1,78.081,0,0,0.0,1.0,78.75433333333335,78.178,78.3828,-0.0969999999999942,5.0,4,2025,Spanish Grand Prix
ALB,Williams,2.0,12.0,MEDIUM,6.0,1.0,1,78.73,0,0,64.0,0.030303030303030304,78.73,78.73,78.73,0.0,1.0,0,2025,Canadian Grand Prix
ALB,Williams,3.0,12.0,MEDIUM,7.0,1.0,1,78.131,0,0,63.0,0.045454545454545456,78.4305,78.4305,78.4305,-0.29949999999999477,2.0,0,2025,Canadian Grand Prix
ALB,Williams,4.0,12.0,MEDIUM,8.0,1.0,1,77.476,0,0,62.0,0.06060606060606061,78.11233333333332,78.11233333333332,78.11233333333332,-0.6363333333333259,3.0,0,2025,Canadian Grand Prix
ALB,Williams,5.0,12.0,MEDIUM,9.0,1.0,1,77.509,0,0,61.0,0.07575757575757576,77.70533333333333,77.9615,77.9615,-0.45250000000000057,4.0,0,2025,Canadian Grand Prix
ALB,Williams,6.0,12.0,MEDIUM,10.0,1.0,1,77.302,0,0,60.0,0.09090909090909091,77.42900000000002,77.8296,77.8296,-0.5275999999999925,5.0,0,2025,Canadian Grand Prix
ALB,Williams,7.0,12.0,MEDIUM,11.0,1.0,1,77.312,0,0,59.0,0.10606060606060606,77.37433333333334,77.546,77.74333333333334,-0.23400000000000887,6.0,0,2025,Canadian Grand Prix
ALB,Williams,8.0,12.0,MEDIUM,12.0,1.0,1,77.5,0,0,58.0,0.12121212121212122,77.37133333333334,77.41980000000001,77.70857142857143,0.08019999999999072,7.0,0,2025,Canadian Grand Prix
ALB,Williams,9.0,12.0,MEDIUM,13.0,1.0,1,77.275,0,0,57.0,0.13636363636363635,77.36233333333334,77.37960000000001,77.654375,-0.10460000000000491,8.0,0,2025,Canadian Grand Prix
ALB,Williams,10.0,12.0,MEDIUM,14.0,1.0,1,77.407,0,0,56.0,0.15151515151515152,77.394,77.3592,77.6268888888889,0.04779999999999518,9.0,0,2025,Canadian Grand Prix
ALB,Williams,11.0,12.0,MEDIUM,15.0,1.0,1,78.023,0,0,55.0,0.16666666666666666,77.56833333333333,77.5034,77.6665,0.519599999999997,10.0,0,2025,Canadian Grand Prix
ALB,Williams,12.0,11.0,MEDIUM,16.0,1.0,1,78.35,0,0,54.0,0.18181818181818182,77.92666666666666,77.711,77.6285,0.6389999999999958,11.0,0,2025,Canadian Grand Prix
ALB,Williams,13.0,11.0,MEDIUM,17.0,1.0,1,77.885,0,0,53.0,0.19696969696969696,78.086,77.78799999999998,77.6039,0.09700000000002262,12.0,0,2025,Canadian Grand Prix
ALB,Williams,14.0,10.0,MEDIUM,18.0,1.0,1,77.91,0,0,52.0,0.21212121212121213,78.04833333333333,77.91499999999999,77.6473,-0.0049999999999954525,13.0,0,2025,Canadian Grand Prix
ALB,Williams,15.0,8.0,MEDIUM,19.0,1.0,1,78.097,0,0,51.0,0.22727272727272727,77.964,78.053,77.7061,0.04399999999999693,14.0,0,2025,Canadian Grand Prix
ALB,Williams,16.0,8.0,MEDIUM,20.0,1.0,1,78.04,0,0,50.0,0.24242424242424243,78.01566666666666,78.0564,77.7799,-0.0163999999999902,15.0,0,2025,Canadian Grand Prix
ALB,Williams,17.0,8.0,MEDIUM,21.0,1.0,1,78.153,0,0,49.0,0.25757575757575757,78.09666666666668,78.01700000000001,77.864,0.13599999999999568,16.0,0,2025,Canadian Grand Prix
